#SYNTHETIC dense correlation matrix
1 0.87400388 0.80774876 0.66335264 0.49217961 0.24709172 0.060086272 -0.16965307 -0.38918791 -0.5461573 -0.70281961 -0.80924342 -0.90320016 -0.9051223 -0.85552681 -0.7554378 -0.60886704 -0.39524791 -0.18530212 0.0521557 0.23300821 0.45759964 0.66125768 0.76446035
0.87400388 1 0.86115036 0.76624618 0.64637546 0.42806612 0.26932773 0.008865669 -0.21566638 -0.36892554 -0.56249897 -0.70080856 -0.83573433 -0.88595464 -0.87988369 -0.83116956 -0.73708424 -0.55777299 -0.37271005 -0.1415167 0.042556394 0.27672334 0.49981748 0.60771859
0.80774876 0.86115036 1 0.86094787 0.77083529 0.61124436 0.4497762 0.22132184 -0.0077742683 -0.17735925 -0.39132902 -0.56974611 -0.75191556 -0.84547907 -0.89709344 -0.90026404 -0.83065231 -0.71188993 -0.5469984 -0.34577662 -0.17589207 0.074149126 0.31329403 0.45993732
0.66335264 0.76624618 0.86094787 1 0.86476367 0.77168469 0.65296838 0.47006738 0.25032001 0.087319856 -0.15281626 -0.34845695 -0.56790805 -0.71575744 -0.83790677 -0.8886386 -0.89260871 -0.83655504 -0.72684546 -0.56638808 -0.4239732 -0.17527903 0.055234526 0.22816674
0.49217961 0.64637546 0.77083529 0.86476367 1 0.85585414 0.76976595 0.63317936 0.45879608 0.30260122 0.060682636 -0.13552308 -0.39257551 -0.57293113 -0.71499842 -0.82321093 -0.8641937 -0.88312673 -0.83307257 -0.72079361 -0.59514532 -0.39058015 -0.16624926 0.0015065174
0.24709172 0.42806612 0.61124436 0.77168469 0.85585414 1 0.86755161 0.7850228 0.64806915 0.53892404 0.31997351 0.12146606 -0.14069745 -0.34444939 -0.53002339 -0.68285426 -0.79957642 -0.86147102 -0.88192409 -0.83490189 -0.76538567 -0.59367306 -0.40887898 -0.24402367
0.060086272 0.26932773 0.4497762 0.65296838 0.76976595 0.86755161 1 0.86702782 0.77712077 0.68397571 0.49691672 0.31425543 0.066783383 -0.15952567 -0.3637519 -0.53523883 -0.69185283 -0.80656113 -0.88335978 -0.8874636 -0.85040517 -0.74532701 -0.58260975 -0.43382708
-0.16965307 0.008865669 0.22132184 0.47006738 0.63317936 0.7850228 0.86702782 1 0.87514673 0.81771839 0.66240529 0.5346851 0.305332 0.081341007 -0.13181703 -0.32191379 -0.51786447 -0.68838199 -0.81228501 -0.89964202 -0.90042942 -0.84971846 -0.75017046 -0.6241772
-0.38918791 -0.21566638 -0.0077742683 0.25032001 0.45879608 0.64806915 0.77712077 0.87514673 1 0.87748873 0.78325393 0.68434026 0.49120422 0.29971827 0.089653321 -0.10368285 -0.31560855 -0.52598157 -0.69060112 -0.82072484 -0.88025976 -0.90135075 -0.84231414 -0.75306871
-0.5461573 -0.36892554 -0.17735925 0.087319856 0.30260122 0.53892404 0.68397571 0.81771839 0.87748873 1 0.86640198 0.78180392 0.64311506 0.46646067 0.25943425 0.067502106 -0.15738588 -0.398287 -0.58258752 -0.76335268 -0.84401664 -0.90283881 -0.90069842 -0.84237236
-0.70281961 -0.56249897 -0.39132902 -0.15281626 0.060682636 0.31997351 0.49691672 0.66240529 0.78325393 0.86640198 1 0.86906247 0.78438042 0.64309625 0.4716826 0.29256966 0.074141909 -0.14562178 -0.37764625 -0.59655887 -0.71082846 -0.82640478 -0.89552063 -0.89168365
-0.80924342 -0.70080856 -0.56974611 -0.34845695 -0.13552308 0.12146606 0.31425543 0.5346851 0.68434026 0.78180392 0.86906247 1 0.87029078 0.77309877 0.65092725 0.477201 0.2740986 0.044884646 -0.18004005 -0.4164047 -0.56961288 -0.73912741 -0.85685581 -0.89083575
-0.90320016 -0.83573433 -0.75191556 -0.56790805 -0.39257551 -0.14069745 0.066783383 0.305332 0.49120422 0.64311506 0.78438042 0.87029078 1 0.87506145 0.80484202 0.69227486 0.51385065 0.30354874 0.076364457 -0.18401665 -0.3523731 -0.56564935 -0.73986815 -0.81816134
-0.9051223 -0.88595464 -0.84547907 -0.71575744 -0.57293113 -0.34444939 -0.15952567 0.081341007 0.29971827 0.46646067 0.64309625 0.77309877 0.87506145 1 0.87431239 0.78832136 0.68562398 0.4843922 0.28412455 0.035415285 -0.1357585 -0.37118826 -0.57759224 -0.68910236
-0.85552681 -0.87988369 -0.89709344 -0.83790677 -0.71499842 -0.53002339 -0.3637519 -0.13181703 0.089653321 0.25943425 0.4716826 0.65092725 0.80484202 0.87431239 1 0.86755359 0.78409836 0.6628067 0.48211001 0.24878416 0.073905578 -0.16316674 -0.40130453 -0.54761543
