#SYNTHETIC dense correlation matrix
1 0.8800341 0.811832 0.66518572 0.51404697 0.27491898 0.050388516 -0.21387034 -0.37847213 -0.59894785 -0.74588323 -0.84742945 -0.89218221 -0.90096935 -0.84692436 -0.74658363 -0.57701476 -0.40061041 -0.17887611 0.037175236 0.2735195 0.46905945 0.64285604 0.7795602
0.8800341 1 0.88970955 0.77814808 0.6625531 0.46971156 0.24692621 -0.013915653 -0.17427147 -0.42306372 -0.59839261 -0.73764409 -0.83054876 -0.89146674 -0.90401488 -0.83797288 -0.71571703 -0.56777829 -0.36423205 -0.158764 0.063619741 0.29228824 0.48050175 0.6484692
0.811832 0.88970955 1 0.86187567 0.78937595 0.63362501 0.44757995 0.21870096 0.043491682 -0.22346944 -0.42527816 -0.60417582 -0.72397164 -0.85713245 -0.90702899 -0.88967981 -0.83052344 -0.72908794 -0.56352913 -0.36631512 -0.16219246 0.068452309 0.28685534 0.47727956
0.66518572 0.77814808 0.86187567 1 0.85181678 0.76917983 0.62451476 0.43238281 0.26848825 0.021587789 -0.19253233 -0.39524594 -0.5617073 -0.72607841 -0.80610653 -0.87667029 -0.88095706 -0.82201848 -0.71651881 -0.56286107 -0.3796274 -0.16283062 0.041628848 0.26040034
0.51404697 0.6625531 0.78937595 0.85181678 1 0.84881363 0.7591637 0.60384992 0.45325436 0.22211693 0.012733623 -0.20201642 -0.37845838 -0.590027 -0.7254264 -0.84446499 -0.89112608 -0.89178847 -0.81544421 -0.7147536 -0.56109316 -0.36039459 -0.15146222 0.051511453
0.27491898 0.46971156 0.63362501 0.76917983 0.84881363 1 0.86360135 0.76767744 0.65539814 0.4622228 0.26436434 0.062424212 -0.131535 -0.37374677 -0.53986317 -0.69568045 -0.82902495 -0.88959116 -0.8937757 -0.84133419 -0.73068904 -0.57522181 -0.40175782 -0.21387953
0.050388516 0.24692621 0.44757995 0.62451476 0.7591637 0.86360135 1 0.8836229 0.79540986 0.6544258 0.4827757 0.30286143 0.11084751 -0.14439036 -0.33099809 -0.53788449 -0.72374309 -0.82640625 -0.88498128 -0.89617615 -0.84937585 -0.73554725 -0.60898425 -0.42418426
-0.21387034 -0.013915653 0.21870096 0.43238281 0.60384992 0.76767744 0.8836229 1 0.88534441 0.81611939 0.6806208 0.53063226 0.35342013 0.10246543 -0.086498548 -0.33310119 -0.54763157 -0.71180333 -0.82483758 -0.89365 -0.90140477 -0.85178387 -0.76859651 -0.63571616
-0.37847213 -0.17427147 0.043491682 0.26848825 0.45325436 0.65539814 0.79540986 0.88534441 1 0.86068038 0.776119 0.65728383 0.5008964 0.27520005 0.087658033 -0.14706571 -0.39695769 -0.56470367 -0.72174584 -0.83107924 -0.88943564 -0.88314494 -0.84278367 -0.75551715
-0.59894785 -0.42306372 -0.22346944 0.021587789 0.22211693 0.4622228 0.6544258 0.81611939 0.86068038 1 0.8758957 0.80318482 0.69151578 0.49503942 0.34675998 0.10617844 -0.14886742 -0.35269554 -0.55373229 -0.70602734 -0.81964818 -0.87091185 -0.90552842 -0.86468185
